step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,best_cost,timing_plan_total_ms,debug_reason,debug_expansions,debug_best_cost,debug_ms,debug_target_offset_m,debug_corridor_soft_half_width_m,debug_corridor_hard_half_width_m,debug_lane_selector_reason,debug_lane_selector_switched,debug_tracked_lead_id,debug_keep_cost,debug_pass_cost,debug_path_len_raw,debug_path_len_smoothed,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,min_obstacle_distance_m,num_obstacles,obstacles,event_collision,event_collision_count,event_lane_invasion,event_lane_invasion_count
262,13.100000000000001,-41.59143829345703,26.35163116455078,-1.6085130794170348,7.255844560146078,6.17936327175256e-15,0.37207773327827454,0.0,PlanStatus.OK,32.22320291931483,291.9490060012322,best_effort,2,32.22320291931483,117.09856986999512,0.0,1.6,2.2,stay_keep_lane,False,,0.21131317880134387,20.461313178801344,7,7,0.1,61,-41.59143829345703,26.35163116455078,-1.608513079417031,8.0,-41.70456172618364,23.353764741748023,-1.608513079417031,8.0,50.52475220463918,1,"[{""id"": 50, ""x"": -41.58233642578125, ""y"": 79.46698760986328, ""vx"": -0.0028114246670156717, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
263,13.15,-41.60501480102539,25.989139556884766,-1.6090856590514018,7.2541949454140475,-3.63491960276007e-16,0.372902512550354,0.0,PlanStatus.OK,31.84608925419851,294.2155950004235,best_effort,2,31.84608925419851,118.33739280700684,0.0,1.6,2.2,stay_keep_lane,False,,0.19247925281306277,20.442479252813065,7,7,0.1,61,-41.60501480102539,25.989139556884766,-1.609085659051402,8.0,-41.719854732374856,22.991338397673616,-1.609085659051402,8.0,50.83965562576379,1,"[{""id"": 50, ""x"": -41.58246994018555, ""y"": 79.41939544677734, ""vx"": -0.0028114342130720615, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
264,13.200000000000001,-41.61896896362305,25.626731872558594,-1.6085678073774359,7.253084451722133,1.0541266583306407e-14,0.37345775961875916,0.0,PlanStatus.OK,31.47251482915863,293.3550550005748,best_effort,2,31.47251482915863,119.31562423706055,0.0,1.6,2.2,stay_keep_lane,False,,0.17307849212841356,20.423078492128415,7,7,0.1,61,-41.61896896362305,25.626731872558594,-1.6085678073774294,8.0,-41.73225646329503,22.628871645260126,-1.6085678073774294,8.0,51.15447106420643,1,"[{""id"": 50, ""x"": -41.582603454589844, ""y"": 79.37179565429688, ""vx"": -0.0028114065062254667, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
265,13.25,-41.63257598876953,25.26435661315918,-1.609109494343158,7.252399760595713,9.814282768633512e-15,0.373800128698349,0.0,PlanStatus.OK,31.10073289151959,294.9607199989259,best_effort,2,31.10073289151959,120.05424499511719,0.0,1.6,2.2,stay_keep_lane,False,,0.15419519727304082,20.40419519727304,7,7,0.1,61,-41.63257598876953,25.26435661315918,-1.609109494343152,8.0,-41.74748737355161,22.266558192042858,-1.609109494343152,8.0,51.469257205520464,1,"[{""id"": 50, ""x"": -41.582733154296875, ""y"": 79.3241958618164, ""vx"": -0.0028114193119108677, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
266,13.3,-41.64654541015625,24.902015686035156,-1.6085780605476327,7.25213532375989,2.1809518675351604e-15,0.3739323318004608,0.0,PlanStatus.OK,30.73184502662448,295.141517999582,best_effort,2,30.73184502662448,118.24822425842285,0.0,1.6,2.2,stay_keep_lane,False,,0.13476864592314525,20.384768645923145,7,7,0.1,61,-41.64654541015625,24.902015686035156,-1.6085780605476314,8.0,-41.75986364739343,21.904156620450273,-1.6085780605476314,8.0,51.78401265024452,1,"[{""id"": 50, ""x"": -41.58286666870117, ""y"": 79.27659606933594, ""vx"": -0.0028114207088947296, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
267,13.350000000000001,-41.660160064697266,24.53966522216797,-1.6091142880331202,7.2521748701628015,3.634919496880952e-15,0.3739125728607178,0.0,PlanStatus.OK,30.365287106145523,296.31360900384607,best_effort,2,30.365287106145523,118.53647232055664,0.0,1.6,2.2,stay_keep_lane,False,,0.11587690367082415,20.365876903670824,7,7,0.1,61,-41.660160064697266,24.53966522216797,-1.609114288033118,8.0,-41.77508581999423,21.541867351935657,-1.609114288033118,8.0,52.09878810043098,1,"[{""id"": 50, ""x"": -41.5829963684082, ""y"": 79.22900390625, ""vx"": -0.0028114106971770525, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
268,13.4,-41.674129486083984,24.177316665649414,-1.6085809900248318,7.252479899774995,-1.453967841104028e-15,0.37376004457473755,0.0,PlanStatus.OK,30.00100910636527,294.61432499374496,best_effort,2,30.00100910636527,119.02832984924316,0.0,1.6,2.2,stay_keep_lane,False,,0.09645300520428841,20.34645300520429,7,7,0.1,61,-41.674129486083984,24.177316665649414,-1.6085809900248327,8.0,-41.78745650548046,21.1794579320406,-1.6085809900248327,8.0,52.41355770311304,1,"[{""id"": 50, ""x"": -41.5831298828125, ""y"": 79.18140411376953, ""vx"": -0.002811423735693097, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
269,13.450000000000001,-41.687747955322266,23.81493377685547,-1.6091158859297743,7.252937283095295,7.269838993761903e-15,0.37353137135505676,0.0,PlanStatus.OK,29.639618838099306,294.25786300271284,best_effort,2,29.639618838099306,118.1802749633789,0.0,1.6,2.2,stay_keep_lane,False,,0.07755567785497867,20.327555677854978,7,7,0.1,61,-41.687747955322266,23.81493377685547,-1.6091158859297698,8.0,-41.802678500790265,20.817136090266466,-1.6091158859297698,8.0,52.72836420461573,1,"[{""id"": 50, ""x"": -41.58325958251953, ""y"": 79.13380432128906, ""vx"": -0.0028114086017012596, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
270,13.5,-41.701717376708984,23.45254135131836,-1.6085821884473224,7.253513211969711,-8.723807470140642e-15,0.37324339151382446,0.0,PlanStatus.OK,29.279914087235035,294.604000999243,best_effort,2,29.279914087235035,118.63946914672852,0.0,1.6,2.2,stay_keep_lane,False,,0.0581319646415665,20.308131964641568,7,7,0.1,61,-41.701717376708984,23.45254135131836,-1.6085821884473277,8.0,-41.815047988806725,20.45468275352534,-1.6085821884473277,8.0,53.04319161501142,1,"[{""id"": 50, ""x"": -41.58339309692383, ""y"": 79.08621215820312, ""vx"": -0.0028114216402173042, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
271,13.55,-41.71533203125,23.090105056762695,-1.6091172175103192,7.254109604106444,-3.634919496880952e-15,0.3729451894760132,0.0,PlanStatus.OK,28.923670819590747,294.72677200101316,best_effort,2,28.923670819590747,118.85619163513184,0.0,1.6,2.2,stay_keep_lane,False,,0.03924058484101812,20.289240584841018,7,7,0.1,61,-41.71533203125,23.090105056762695,-1.6091172175103214,8.0,-41.830266568526994,20.092307523215624,-1.6091172175103214,8.0,53.35805755308164,1,"[{""id"": 50, ""x"": -41.58352279663086, ""y"": 79.03861236572266, ""vx"": -0.0028114067390561104, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
272,13.600000000000001,-41.729305267333984,22.72764778137207,-1.6085827210795405,7.254716848728765,-3.9984114042173995e-15,0.37264156341552734,0.0,PlanStatus.OK,28.568519917927855,290.1272200033418,best_effort,2,28.568519917927855,116.93191528320312,0.0,1.6,2.2,stay_keep_lane,False,,0.01981142841797203,20.269811428417974,7,7,0.1,61,-41.729305267333984,22.72764778137207,-1.608582721079543,8.0,-41.842637476187775,19.72978924394301,-1.608582721079543,8.0,53.67294829173691,1,"[{""id"": 50, ""x"": -41.583656311035156, ""y"": 78.99101257324219, ""vx"": -0.0028114195447415113, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
273,13.65,-41.742919921875,22.365150451660156,-1.6091176169844827,7.255254414692114,8.723807470140642e-15,0.3723728060722351,0.0,PlanStatus.OK,28.217417070842913,284.8633589965175,best_effort,2,28.217417070842913,114.55440521240234,0.0,1.6,2.2,stay_keep_lane,False,,0.000920309454266799,20.250920309454266,7,7,0.1,61,-41.742919921875,22.365150451660156,-1.6091176169844774,8.0,-41.857855656694625,19.367352964026693,-1.6091176169844774,8.0,53.98788109008459,1,"[{""id"": 50, ""x"": -41.58378982543945, ""y"": 78.94341278076172, ""vx"": -0.0028114046435803175, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
274,13.700000000000001,-41.756893157958984,22.002643585205078,-1.6085831205537038,7.255738505557684,-7.26983920552014e-16,0.37213075160980225,0.0,PlanStatus.OK,27.8668364188721,286.30915800022194,best_effort,2,27.8668364188721,114.90869522094727,0.0,1.6,2.2,stay_keep_lane,False,,0.01850902077259383,20.231490979227406,7,7,0.1,61,-41.756893157958984,22.002643585205078,-1.6085831205537042,8.0,-41.87022656437979,19.00478509304954,-1.6085831205537042,8.0,54.30283495919428,1,"[{""id"": 50, ""x"": -41.583919525146484, ""y"": 78.89582061767578, ""vx"": -0.0028114179149270058, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
275,13.75,-41.7705078125,21.640100479125977,-1.6091176169844827,7.2561157525374504,8.723807470140642e-15,0.3719421327114105,0.0,PlanStatus.OK,27.52089031859529,287.29574399767444,best_effort,2,27.52089031859529,114.58277702331543,0.0,1.6,2.2,stay_keep_lane,False,,0.03740409890329495,20.212595901096705,7,7,0.1,61,-41.7705078125,21.640100479125977,-1.6091176169844774,8.0,-41.885443547319625,18.642302991492514,-1.6091176169844774,8.0,54.61781917480596,1,"[{""id"": 50, ""x"": -41.58405303955078, ""y"": 78.84822082519531, ""vx"": -0.0028114088345319033, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
276,13.8,-41.784481048583984,21.27755355834961,-1.6085837863439765,7.25641710887639,-1.453967841104028e-15,0.37179145216941833,0.0,PlanStatus.OK,27.174893179178856,284.74283600371564,best_effort,2,27.174893179178856,114.69793319702148,0.0,1.6,2.2,stay_keep_lane,False,,0.05683407610943966,20.19316592389056,7,7,0.1,61,-41.784481048583984,21.27755355834961,-1.6085837863439774,8.0,-41.89781645094979,18.279695141651025,-1.6085837863439774,8.0,54.93281117734451,1,"[{""id"": 50, ""x"": -41.58418273925781, ""y"": 78.80062103271484, ""vx"": -0.0028114132583141327, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
277,13.850000000000001,-41.798095703125,20.914981842041016,-1.6091180164586463,7.256607800348218,1.0904758914159329e-14,0.3716961145401001,0.0,PlanStatus.OK,26.83412188164849,287.2577059970354,best_effort,2,26.83412188164849,114.64619636535645,0.0,1.6,2.2,stay_keep_lane,False,,0.07572488404161534,20.174275115958384,7,7,0.1,61,-41.798095703125,20.914981842041016,-1.6091180164586396,8.0,-41.913032635487255,17.917184400321652,-1.6091180164586396,8.0,55.247837088670025,1,"[{""id"": 50, ""x"": -41.58431625366211, ""y"": 78.7530288696289, ""vx"": -0.0028114276938140392, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
278,13.9,-41.81206512451172,20.55241584777832,-1.6085843189761944,7.256731156458442,0.03741879761219025,0.37163442373275757,0.0,PlanStatus.OK,26.48023492184191,283.8796190044377,best_effort,2,26.48023492184191,113.67464065551758,0.0,1.6,2.2,stay_keep_lane,False,,0.09514786429699702,20.154852135703003,7,7,0.1,61,-41.81206512451172,20.55241584777832,-1.5857264773919315,8.0,-41.57692025606404,17.571166788998497,-1.398442862794284,8.0,55.562853674058175,1,"[{""id"": 50, ""x"": -41.58444595336914, ""y"": 78.70542907714844, ""vx"": -0.002811394166201353, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
279,13.950000000000001,-41.82369613647461,20.189830780029297,-1.6073139911362266,7.254859953747458,0.03741879761219025,0.3725700378417969,0.0,PlanStatus.OK,26.118477755558647,213.6588089997531,best_effort,2,26.118477755558647,114.50958251953125,0.0,1.6,2.2,stay_keep_lane,False,,0.11106316377181294,20.138936836228186,7,7,0.1,61,-41.82369613647461,20.189830780029297,-1.5844561495519391,8.0,-41.58476429509872,17.208882837711354,-1.3971725349543103,8.0,55.87788243998578,1,"[{""id"": 50, ""x"": -41.58457946777344, ""y"": 78.65782928466797, ""vx"": -0.002811421873047948, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",False,0,False,0
280,14.0,-41.83311080932617,19.827260971069336,-1.6031478750849613,7.253514072414279,0.0020940727554261684,0.37324297428131104,0.0,PlanStatus.OK,26.832021311095552,127.44731400016462,best_effort,18,26.832021311095552,81.33149147033691,0.0,1.6,2.2,stay_keep_lane,False,,0.12365403218991962,20.12634596781008,25,25,0.1,61,-41.83311080932617,19.827260971069336,-1.603147875056174,8.0,-41.78699447791924,7.894416562409065,-1.7765233600266426,8.0,56.19288833884135,1,"[{""id"": 50, ""x"": -41.58470916748047, ""y"": 78.6102294921875, ""vx"": -0.002811415120959282, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",False,0,False,0
281,14.05,-41.842220306396484,19.46468734741211,-1.6011334600364253,7.254254426600445,0.0020940129179507494,0.37287279963493347,0.0,PlanStatus.OK,26.48514353276142,129.23031600075774,best_effort,18,26.48514353276142,81.78234100341797,0.0,1.6,2.2,stay_keep_lane,False,,0.13578712264120896,20.114212877358792,25,25,0.1,61,-41.842220306396484,19.46468734741211,-1.6011334600076261,8.0,-41.772066383464825,7.531960047066441,-1.7745089449781264,8.0,56.50790541146555,1,"[{""id"": 50, ""x"": -41.584842681884766, ""y"": 78.56263732910156, ""vx"": -0.0028113892767578363, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
282,14.100000000000001,-41.85224151611328,19.102134704589844,-1.5993857605710606,7.253828473350982,0.00209404737688601,0.37308576703071594,0.0,PlanStatus.OK,26.15025148809422,127.90773499727948,best_effort,18,26.15025148809422,81.32243156433105,0.0,1.6,2.2,stay_keep_lane,False,,0.14928786524213072,20.10071213475787,25,25,0.1,61,-41.85224151611328,19.102134704589844,-1.5993857605422581,8.0,-41.76123288981605,7.169548236130587,-1.7727612455127457,8.0,56.822898946837476,1,"[{""id"": 50, ""x"": -41.58497619628906, ""y"": 78.5150375366211, ""vx"": -0.0028114013839513063, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
283,14.15,-41.86199188232422,18.739551544189453,-1.5992536677809928,7.254461275496366,0.0020939961541444063,0.3727693557739258,0.0,PlanStatus.OK,25.83557928913055,127.83936600317247,best_effort,18,25.83557928913055,80.84630966186523,0.0,1.6,2.2,stay_keep_lane,False,,0.16238560764780294,20.087614392352197,25,25,0.1,61,-41.86199188232422,18.739551544189453,-1.5992536677522018,8.0,-41.769407048186295,6.806977201416428,-1.7726291527226892,8.0,57.13792296873632,1,"[{""id"": 50, ""x"": -41.585105895996094, ""y"": 78.46743774414062, ""vx"": -0.0028114139568060637, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
284,14.200000000000001,-41.872039794921875,18.376964569091797,-1.5982801492445142,7.2546371544838175,0.0020939817186444998,0.3726814091205597,0.0,PlanStatus.OK,25.513038826054206,127.7510949948919,best_effort,18,25.513038826054206,80.96981048583984,0.0,1.6,2.2,stay_keep_lane,False,,0.1759285891284652,20.074071410871536,25,25,0.1,61,-41.872039794921875,18.376964569091797,-1.598280149215738,8.0,-41.76783842418135,6.444486013835419,-1.7716556341862115,8.0,57.45296095183816,1,"[{""id"": 50, ""x"": -41.58523941040039, ""y"": 78.41984558105469, ""vx"": -0.002811439335346222, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",False,0,False,0
285,14.25,-41.88164138793945,18.014345169067383,-1.5984687010496919,7.255090275781757,0.002093945164233446,0.37245485186576843,0.0,PlanStatus.OK,25.208418695835064,128.19934900471708,best_effort,18,25.208418695835064,80.78336715698242,0.0,1.6,2.2,stay_keep_lane,False,,0.18879962726791644,20.06120037273208,25,25,0.1,61,-41.88164138793945,18.014345169067383,-1.598468701020891,8.0,-41.77968990940964,6.081847178565013,-1.7718441859913887,8.0,57.768022734395906,1,"[{""id"": 50, ""x"": -41.58536911010742, ""y"": 78.37224578857422, ""vx"": -0.002811419079080224, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",False,0,False,0
286,14.3,-41.89148712158203,17.651716232299805,-1.5976282074096628,7.255351577272453,0.0020939239766448736,0.3723241984844208,0.0,PlanStatus.OK,24.889799414915213,130.71483000385342,best_effort,19,24.889799414915213,84.35535430908203,0.0,1.6,2.2,stay_keep_lane,False,,0.2020368346212268,20.047963165378775,25,25,0.1,61,-41.89148712158203,17.651716232299805,-1.597628207380877,8.0,-41.77950649157314,5.719308146091043,-1.77100369235136,8.0,58.083096305790626,1,"[{""id"": 50, ""x"": -41.58550262451172, ""y"": 78.32464599609375, ""vx"": -0.002811408368870616, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",False,0,False,0
287,14.350000000000001,-41.9008674621582,17.2890567779541,-1.597872685597732,7.2557201262822115,0.002093894174322486,0.37213993072509766,0.0,PlanStatus.OK,24.592506204376612,130.436395003926,best_effort,19,24.592506204376612,83.1747055053711,0.0,1.6,2.2,stay_keep_lane,False,,0.2145758262695805,20.03542417373042,25,25,0.1,61,-41.9008674621582,17.2890567779541,-1.5978726855689551,8.0,-41.791804048975024,5.356621671521637,-1.7712481705394325,8.0,58.398199094466,1,"[{""id"": 50, ""x"": -41.58563232421875, ""y"": 78.27704620361328, ""vx"": -0.0028114200104027987, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
288,14.4,-41.91050720214844,16.9263916015625,-1.5970549619850234,7.255915705558214,0.0020938783418387175,0.37204214930534363,0.0,PlanStatus.OK,24.276064755097238,129.01861600403208,best_effort,19,24.276064755097238,82.3969841003418,0.0,1.6,2.2,stay_keep_lane,False,,0.227503891333646,20.022496108666353,25,25,0.1,61,-41.91050720214844,16.9263916015625,-1.597054961956238,8.0,-41.791686392572814,4.994049668290163,-1.7704304469267125,8.0,58.713317540344164,1,"[{""id"": 50, ""x"": -41.58576583862305, ""y"": 78.22945404052734, ""vx"": -0.0028113971929997206, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
289,14.450000000000001,-41.91967010498047,16.563703536987305,-1.5973086280788533,7.256178303668019,0.002093857154250145,0.37191084027290344,0.0,PlanStatus.OK,23.98505303736326,129.97478299803333,best_effort,19,23.98505303736326,82.6878547668457,0.0,1.6,2.2,stay_keep_lane,False,,0.239716606841025,20.010283393158975,25,25,0.1,61,-41.91967010498047,16.563703536987305,-1.597308628050058,8.0,-41.80387612976372,4.631331846806806,-1.7706841130205475,8.0,59.0284496619833,1,"[{""id"": 50, ""x"": -41.585899353027344, ""y"": 78.18185424804688, ""vx"": -0.0028114020824432373, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
290,14.5,-41.92909622192383,16.201013565063477,-1.5964959644722156,7.256268494137133,0.2163795679807663,0.37186574935913086,0.0,PlanStatus.OK,23.744314104360733,127.53006999992067,best_effort,19,23.744314104360733,80.60240745544434,0.0,1.6,2.2,stay_keep_lane,False,,0.2523241338963092,19.99767586610369,25,25,0.1,61,-41.92909622192383,16.201013565063477,-1.5964844979253328,8.0,-42.014367507007684,4.325719292393124,-1.4663193572863589,8.0,59.34358603969535,1,"[{""id"": 50, ""x"": -41.586029052734375, ""y"": 78.1342544555664, ""vx"": -0.0028114088345319033, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",False,0,False,0
291,14.55,-41.934288024902344,15.838528633117676,-1.5932881869392153,7.243939288044399,0.3373476564884186,0.37803035974502563,0.0,PlanStatus.OK,23.505831023961072,139.23836500180187,best_effort,19,23.505831023961072,80.50227165222168,0.0,1.6,2.2,stay_keep_lane,False,,0.25858334284801865,19.99141665715198,31,31,0.1,61,-41.934288024902344,15.838528633117676,-1.5932767203923377,8.0,-41.963476704758214,1.0069982630323968,-1.7667189337413498,8.0,59.65849445551076,1,"[{""id"": 50, ""x"": -41.58616256713867, ""y"": 78.08665466308594, ""vx"": -0.0028113960288465023, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",False,0,False,0
292,14.600000000000001,-41.92780685424805,15.477859497070312,-1.5791916758152624,7.198436045312992,0.12306193262338638,0.4007819890975952,0.0,PlanStatus.OK,22.943977034427448,142.26856500317808,best_effort,20,22.943977034427448,83.91618728637695,0.0,1.6,2.2,stay_keep_lane,False,,0.24734202699516913,20.00265797300483,31,31,0.1,61,-41.92780685424805,15.477859497070312,-1.5791916758152635,8.0,-42.0537356102587,0.4783881081043085,-1.5791916758152635,8.0,59.971530120368556,1,"[{""id"": 50, ""x"": -41.5862922668457, ""y"": 78.0390625, ""vx"": -0.002811400219798088, ""vy"": -0.999386191368103, ""r"": 2.5906050205230713}]",False,0,False,0
293,14.65,-41.91130828857422,15.118783950805664,-1.5612578158766144,7.199595630770857,3.489480763463836e-15,0.4002021849155426,0.0,PlanStatus.OK,21.434997294013154,134.56631799635943,goal_reached,13,21.434997294013154,52.59108543395996,0.0,1.6,2.2,stay_keep_lane,False,,0.22107794747365667,20.028922052526344,43,43,0.1,61,-41.91130828857422,15.118783950805664,-1.5612578158766124,8.0,-41.71100259673098,-5.880260732936873,-1.5612578158766124,8.0,60.2829131146068,1,"[{""id"": 50, ""x"": -41.58642578125, ""y"": 77.99146270751953, ""vx"": -0.0028114095330238342, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",False,0,False,0
294,14.700000000000001,-41.89639663696289,14.75921630859375,-1.5488902289323407,7.200404518458767,8.889388858801701e-15,0.3997977375984192,0.0,PlanStatus.OK,21.431424376624825,150.94566799962195,best_effort,19,21.431424376624825,81.31647109985352,0.0,1.6,2.2,stay_keep_lane,False,,0.19719215155608477,20.052807848443916,37,37,0.1,61,-41.89639663696289,14.75921630859375,-1.548890228932335,8.0,-41.85029255427334,-3.2143234475980513,-1.7590203807765976,8.0,60.594801271779396,1,"[{""id"": 50, ""x"": -41.58655548095703, ""y"": 77.94386291503906, ""vx"": -0.0028114330489188433, ""vy"": -0.999386191368103, ""r"": 2.5906050205230713}]",False,0,False,0
295,14.75,-41.8843879699707,14.399105072021484,-1.5445189163190847,7.210132190227199,-2.236089223126795e-14,0.39493390917778015,0.0,PlanStatus.OK,21.31722780635167,149.0489260031609,goal_reached,19,21.31722780635167,78.70888710021973,0.0,1.6,2.2,stay_keep_lane,False,,0.17765851978333091,20.072341480216668,37,37,0.1,61,-41.8843879699707,14.399105072021484,-1.544518916319085,8.0,-41.845338427527786,-3.5311677023340096,-1.3711434313773936,8.0,60.907258518844706,1,"[{""id"": 50, ""x"": -41.58668899536133, ""y"": 77.89627075195312, ""vx"": -0.0028113925363868475, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",False,0,False,0
296,14.8,-41.8736572265625,14.038558006286621,-1.541960816934009,7.2173215477599895,-1.9722215193981353e-14,0.3913392126560211,0.0,PlanStatus.OK,20.86282885120093,142.8731659980258,best_effort,19,20.86282885120093,82.24821090698242,0.0,1.6,2.2,stay_keep_lane,False,,0.1600399253407286,20.08996007465927,31,31,0.1,61,-41.8736572265625,14.038558006286621,-1.5419608169340084,8.0,-41.7895037273381,-0.9354779080409934,-1.752090968778267,8.0,61.220152626142664,1,"[{""id"": 50, ""x"": -41.58681869506836, ""y"": 77.84867095947266, ""vx"": -0.002811424434185028, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
297,14.850000000000001,-41.86277389526367,13.677555084228516,-1.541656950253631,7.227082620845633,-5.866113123682501e-15,0.38645869493484497,0.0,PlanStatus.OK,20.638121220417503,142.4074530004873,best_effort,19,20.638121220417503,82.71336555480957,0.0,1.6,2.2,stay_keep_lane,False,,0.14219052494756992,20.10780947505243,31,31,0.1,61,-41.86277389526367,13.677555084228516,-1.5416569502536284,8.0,-41.774070289409266,-1.2964545673415369,-1.7517871020978908,8.0,61.53350427090338,1,"[{""id"": 50, ""x"": -41.586952209472656, ""y"": 77.80107116699219, ""vx"": -0.0028114253655076027, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
298,14.9,-41.852256774902344,13.316083908081055,-1.540776509197251,7.235950511019865,-3.086228446136374e-07,0.38202473521232605,0.0,PlanStatus.OK,20.06542547351718,139.4985929946415,best_effort,19,20.06542547351718,80.83915710449219,0.0,1.6,2.2,stay_keep_lane,False,,0.1248884614080096,20.12511153859199,31,31,0.1,61,-41.852256774902344,13.316083908081055,-1.5407765091972532,8.0,-41.83615120865417,-1.6152688479211244,-1.3674010242555508,8.0,61.84732805608343,1,"[{""id"": 50, ""x"": -41.58708572387695, ""y"": 77.75347137451172, ""vx"": -0.002811409765854478, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
299,14.950000000000001,-41.84131622314453,12.954190254211426,-1.5411649312422389,7.244364163339144,-3.0851947485643905e-07,0.37781792879104614,0.0,PlanStatus.OK,19.734242746161964,140.35539999895263,best_effort,19,19.734242746161964,81.0232162475586,0.0,1.6,2.2,stay_keep_lane,False,,0.10694946922252778,20.143050530777472,31,31,0.1,61,-41.84131622314453,12.954190254211426,-1.541164931242241,8.0,-41.831010324537374,-1.9771676311884199,-1.3677894463005458,8.0,62.16158251031,1,"[{""id"": 50, ""x"": -41.587215423583984, ""y"": 77.70587921142578, ""vx"": -0.0028114381711930037, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
300,15.0,-41.830692291259766,12.591906547546387,-1.5405714457933148,7.251557932830207,-3.084312822920765e-07,0.3742210268974304,0.0,PlanStatus.OK,19.429675468959534,139.03793000645237,best_effort,19,19.429675468959534,80.36327362060547,0.0,1.6,2.2,stay_keep_lane,False,,0.08948375782259463,20.160516242177405,31,31,0.1,61,-41.830692291259766,12.591906547546387,-1.5405714457933157,8.0,-41.81152485135016,-2.339442591854435,-1.367195960851621,8.0,62.476222892227526,1,"[{""id"": 50, ""x"": -41.58734893798828, ""y"": 77.65827941894531, ""vx"": -0.0028114200104027987, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
301,15.05,-41.819671630859375,12.229313850402832,-1.541078511664866,7.257420192035228,-3.0835951747576473e-07,0.3712899088859558,0.0,PlanStatus.OK,19.11153411782781,142.2410579980351,best_effort,19,19.11153411782781,80.5819034576416,0.0,1.6,2.2,stay_keep_lane,False,,0.07142515900020158,20.1785748409998,31,31,0.1,61,-41.819671630859375,12.229313850402832,-1.5410785116648693,8.0,-41.808075370654265,-2.702043088609361,-1.367703026723178,8.0,62.79117305509435,1,"[{""id"": 50, ""x"": -41.58747863769531, ""y"": 77.61067962646484, ""vx"": -0.0028114160522818565, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
