step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,best_cost,timing_plan_total_ms,debug_reason,debug_expansions,debug_best_cost,debug_ms,debug_target_offset_m,debug_corridor_soft_half_width_m,debug_corridor_hard_half_width_m,debug_lane_selector_reason,debug_lane_selector_switched,debug_tracked_lead_id,debug_keep_cost,debug_pass_cost,debug_path_len_raw,debug_path_len_smoothed,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,min_obstacle_distance_m,num_obstacles,obstacles,tracked_lead_id,tracked_lead_x,tracked_lead_y,tracked_lead_vx,tracked_lead_vy,tracked_lead_speed_mps,tracked_lead_distance_m,tracked_lead_relative_longitudinal_m,tracked_lead_relative_lateral_m,event_collision,event_collision_count,event_lane_invasion,event_lane_invasion_count
32,1.6,-42.641029357910156,108.12240600585938,-2.060877622177894,5.84664864937352,0.1276692897081375,0.75,0.0,PlanStatus.OK,77.37335156962631,134.56133200088516,best_effort,25,77.37335156962631,82.54051208496094,-3.5,1.6,2.2,stay_pass_lane,False,48,72.85682835961569,-20.694510786614654,43,43,0.1,61,-42.641029357910156,108.12240600585938,-2.060877622177894,8.0,-45.09340452487006,87.65874105384292,-1.7380243246907607,8.0,15.15013489187757,1,"[{""id"": 48, ""x"": -41.552001953125, ""y"": 90.41512298583984, ""vx"": -0.0028115445747971535, ""vy"": -0.9993857145309448, ""r"": 2.5906050205230713}]",48,-41.552001953125,90.41512298583984,-0.0028115445747971535,-0.9993857145309448,0.9993896693439568,17.74073991240064,15.110437514686605,9.29561890108436,False,0,False,0
33,1.6500000000000001,-42.79540252685547,107.87258911132812,-2.074665472931507,5.90600759714394,0.3419550061225891,0.75,0.0,PlanStatus.OK,69.25958065440953,135.42612500168616,best_effort,25,69.25958065440953,81.1455249786377,-3.5,1.6,2.2,stay_pass_lane,False,48,72.92719850095739,-21.22181077402313,49,49,0.1,61,-42.79540252685547,107.87258911132812,-2.074665472931507,8.0,-45.2344145024836,84.45924736110437,-1.7518121754443734,8.0,14.95854846768188,1,"[{""id"": 48, ""x"": -41.55213165283203, ""y"": 90.3675308227539, ""vx"": -0.002811496378853917, ""vy"": -0.999385416507721, ""r"": 2.5906050205230713}]",48,-41.55213165283203,90.3675308227539,-0.002811496378853917,-0.999385416507721,0.9993893711863255,17.54915348820495,14.729274822003791,9.540505823616538,False,0,False,0
34,1.7000000000000002,-42.937068939208984,107.6108169555664,-2.07003130631866,5.987756588500951,0.3803568184375763,0.75,0.0,PlanStatus.OK,65.63520505919124,149.10881200194126,best_effort,29,65.63520505919124,80.95002174377441,-3.5,1.6,2.2,stay_pass_lane,False,48,72.79465594203933,-21.84194600189728,55,55,0.1,61,-42.937068939208984,107.6108169555664,-2.0700066857989996,8.0,-44.9584509000418,81.2023904518809,-1.6777090038257847,8.0,14.75564580114915,1,"[{""id"": 48, ""x"": -41.55226516723633, ""y"": 90.31993103027344, ""vx"": -0.0028115641325712204, ""vy"": -0.9993860125541687, ""r"": 2.5906050205230713}]",48,-41.55226516723633,90.31993103027344,-0.0028115641325712204,-0.9993860125541687,0.9993899674210226,17.34625082167222,14.517536924770862,9.493868505845168,False,0,False,0
35,1.75,-43.06275177001953,107.33734893798828,-2.0511883763419134,6.06302996281605,0.5946425199508667,0.75,0.0,PlanStatus.OK,62.0131998933348,138.133996999386,best_effort,25,62.0131998933348,81.68363571166992,-3.5,1.6,2.2,stay_pass_lane,False,48,72.49106730910202,-22.087489609851936,43,43,0.1,61,-43.06275177001953,107.33734893798828,-2.051163755822272,8.0,-44.968094225566766,86.86366556963635,-1.5181550105365131,8.0,14.5411201431214,1,"[{""id"": 48, ""x"": -41.55239486694336, ""y"": 90.27233123779297, ""vx"": -0.0028115531895309687, ""vy"": -0.9993859529495239, ""r"": 2.5906050205230713}]",48,-41.55239486694336,90.27233123779297,-0.0028115531895309687,-0.9993859529495239,0.9993899077858279,17.13172516364447,14.435516905445859,9.225608855530131,False,0,False,0
36,1.8,-43.17005157470703,107.0523910522461,-2.0179222985335157,6.169646114313998,0.7653207182884216,0.75,0.0,PlanStatus.OK,60.58996175944316,146.22904999851016,best_effort,26,60.58996175944316,80.69801330566406,-3.5,1.6,2.2,stay_pass_lane,False,48,72.0216746699996,-22.24723860826998,49,49,0.1,61,-43.17005157470703,107.0523910522461,-2.017897678013859,8.0,-45.113270673341894,83.52542813560078,-1.6256499120451995,8.0,14.314616336438807,1,"[{""id"": 48, ""x"": -41.552528381347656, ""y"": 90.2247314453125, ""vx"": -0.0028116246685385704, ""vy"": -0.9993855953216553, ""r"": 2.5906050205230713}]",48,-41.552528381347656,90.2247314453125,-0.0028116246685385704,-0.9993855953216553,0.9993895503604668,16.905221356961878,14.474013100876931,8.73438342892748,False,0,False,0
37,1.85,-43.2547607421875,106.75704193115234,-1.972829654956294,6.213941407602926,0.5510349869728088,0.75,0.0,PlanStatus.OK,60.203721759604136,148.22049899885315,best_effort,25,60.203721759604136,83.35185050964355,-3.5,1.6,2.2,stay_pass_lane,False,48,71.42028049888538,-22.37305581167472,49,49,0.1,61,-43.2547607421875,106.75704193115234,-1.9728181883214815,8.0,-44.95947880190153,83.19133919353563,-1.623811408158665,8.0,14.076437678495054,1,"[{""id"": 48, ""x"": -41.55266189575195, ""y"": 90.17713928222656, ""vx"": -0.0028115350287407637, ""vy"": -0.999386191368103, ""r"": 2.5906050205230713}]",48,-41.55266189575195,90.17713928222656,-0.0028115350287407637,-0.999386191368103,0.9993901461523725,16.667042699018126,14.59192697213743,8.053941865366397,False,0,False,0
38,1.9000000000000001,-43.318973541259766,106.45172882080078,-1.9194182282400463,6.371999898073194,0.35349929332733154,0.75,0.0,PlanStatus.OK,60.33710443250459,144.81190500009689,best_effort,25,60.33710443250459,81.93325996398926,-3.5,1.6,2.2,stay_pass_lane,False,48,70.73870752860876,-22.46808533616468,49,49,0.1,61,-43.318973541259766,106.45172882080078,-1.9194067616326977,8.0,-45.08766449702551,82.79176089686688,-1.4296889190763626,8.0,13.826863213783586,1,"[{""id"": 48, ""x"": -41.552791595458984, ""y"": 90.1295394897461, ""vx"": -0.002811538754031062, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.552791595458984,90.1295394897461,-0.002811538754031062,-0.9993863701820374,0.9993903249760794,16.417468234306657,14.736984775923963,7.235643920111977,False,0,False,0
39,1.9500000000000002,-43.37174606323242,106.13386535644531,-1.8691365484368598,6.607142181938537,0.20628994703292847,0.6964288949966431,0.0,PlanStatus.OK,60.63777601996044,139.51962500141235,best_effort,26,60.63777601996044,82.9324722290039,-3.5,1.6,2.2,stay_pass_lane,False,48,70.07572901425225,-22.545901494298725,43,43,0.1,61,-43.37174606323242,106.13386535644531,-1.8920195509974636,8.0,-45.07193675248832,85.82730378720397,-1.4161066443152939,8.0,13.564036016288792,1,"[{""id"": 48, ""x"": -41.55292510986328, ""y"": 90.08193969726562, ""vx"": -0.0028115303721278906, ""vy"": -0.9993859529495239, ""r"": 2.5906050205230713}]",48,-41.55292510986328,90.08193969726562,-0.0028115303721278906,-0.9993859529495239,0.9993899077216367,16.154641036811864,14.80822901725744,6.456684938937367,False,0,False,0
40,2.0,-43.425697326660156,105.80258178710938,-1.82989007608458,6.841021100216412,0.20001356303691864,0.5794894695281982,0.0,PlanStatus.OK,58.8848543175212,155.274400000053,best_effort,23,58.8848543175212,81.31957054138184,-3.5,1.6,2.2,stay_pass_lane,False,48,69.48755356537661,-22.625429095073912,49,49,0.1,61,-43.425697326660156,105.80258178710938,-1.8527730786720626,8.0,-45.05102609004307,82.24820550579406,-1.5070873867994177,8.0,13.28844539366405,1,"[{""id"": 48, ""x"": -41.55305480957031, ""y"": 90.03433990478516, ""vx"": -0.0028115296736359596, ""vy"": -0.9993861317634583, ""r"": 2.5906050205230713}]",48,-41.55305480957031,90.03433990478516,-0.0028115296736359596,-0.9993861317634583,0.9993900865328984,15.879050414187121,14.762158616175645,5.850035474009313,False,0,False,0
41,2.0500000000000003,-43.48048400878906,105.4601821899414,-1.8006210035982277,7.028356736964498,0.19686836004257202,0.4858216345310211,0.0,PlanStatus.OK,58.16977923719182,157.51044499847922,best_effort,23,58.16977923719182,80.5974006652832,-3.5,1.6,2.2,stay_pass_lane,False,48,68.95327643216075,-22.70616288939207,55,55,0.1,61,-43.48048400878906,105.4601821899414,-1.8235040061857017,8.0,-44.974043782975514,78.88250320151148,-1.4778183143130827,8.0,13.002394764019748,1,"[{""id"": 48, ""x"": -41.55318832397461, ""y"": 89.98674774169922, ""vx"": -0.002811551559716463, ""vy"": -0.9993855953216553, ""r"": 2.5906050205230713}]",48,-41.55318832397461,89.98674774169922,-0.002811551559716463,-0.9993855953216553,0.9993895501547894,15.592999784542819,14.627530286228792,5.401573845298409,False,0,False,0
42,2.1,-43.53199005126953,105.10919952392578,-1.7736924502358915,7.161394947211236,0.1925809383392334,0.4193025231361389,0.0,PlanStatus.OK,58.23229009680556,155.1158940019377,best_effort,26,58.23229009680556,81.60996437072754,-3.5,1.6,2.2,stay_pass_lane,False,48,68.42239776365146,-22.781939498699032,55,55,0.1,61,-43.53199005126953,105.10919952392578,-1.7965754528507134,8.0,-45.146052263583684,78.47960852199375,-1.5202582422269753,8.0,12.70794418428815,1,"[{""id"": 48, ""x"": -41.55331802368164, ""y"": 89.93914794921875, ""vx"": -0.0028115336317569017, ""vy"": -0.9993869066238403, ""r"": 2.5906050205230713}]",48,-41.55331802368164,89.93914794921875,-0.0028115336317569017,-0.9993869066238403,0.9993908614013494,15.298549204811222,14.460153745390555,4.994953596550979,False,0,False,0
43,2.15,-43.57744598388672,104.75116729736328,-1.7490098737788735,7.273003451238011,0.190835103392601,0.3634982705116272,0.0,PlanStatus.OK,57.41560256587613,157.21555500203976,best_effort,25,57.41560256587613,81.7420482635498,-3.5,1.6,2.2,stay_pass_lane,False,48,67.88965308266191,-22.848611197028834,55,55,0.1,61,-43.57744598388672,104.75116729736328,-1.7718928763936956,8.0,-45.28008525188987,78.11915919306354,-1.8791312180835882,8.0,12.406222461349929,1,"[{""id"": 48, ""x"": -41.55345153808594, ""y"": 89.89154815673828, ""vx"": -0.0028115888126194477, ""vy"": -0.9993858337402344, ""r"": 2.5906050205230713}]",48,-41.55345153808594,89.89154815673828,-0.0028115888126194477,-0.9993858337402344,0.999389788677228,14.996827481873,14.265474826356607,4.626128240726494,False,0,False,0
44,2.2,-43.61628723144531,104.38799285888672,-1.7238637741341274,7.3435987151613125,0.18975308537483215,0.32820063829421997,0.0,PlanStatus.OK,58.05198004901875,155.71998100131168,best_effort,26,58.05198004901875,82.83877372741699,-3.5,1.6,2.2,stay_pass_lane,False,48,67.34441811395166,-22.905339185838596,55,55,0.1,61,-43.61628723144531,104.38799285888672,-1.7467467767489635,8.0,-45.08644351436088,77.69450576085839,-1.6111905449652533,8.0,12.09897510804241,1,"[{""id"": 48, ""x"": -41.55358123779297, ""y"": 89.84395599365234, ""vx"": -0.0028115937020629644, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",48,-41.55358123779297,89.84395599365234,-0.0028115937020629644,-0.9993862509727478,0.9993902059218459,14.689580128565481,14.059486804611076,4.256124427752659,False,0,False,0
45,2.25,-43.64710235595703,104.02103424072266,-1.6998856037854355,7.396558212400134,-0.024532629176974297,0.30172088742256165,0.0,PlanStatus.OK,58.330733618102656,153.53578699796344,best_effort,26,58.330733618102656,81.41613006591797,-3.5,1.6,2.2,stay_pass_lane,False,48,66.79288895480889,-22.950012077083194,55,55,0.1,61,-43.64710235595703,104.02103424072266,-1.7227817009559812,8.0,-45.08111892384425,77.32907980809749,-1.4897055359442153,8.0,11.787285540628565,1,"[{""id"": 48, ""x"": -41.553714752197266, ""y"": 89.79635620117188, ""vx"": -0.0028115445747971535, ""vy"": -0.9993856549263, ""r"": 2.5906050205230713}]",48,-41.553714752197266,89.79635620117188,-0.0028115445747971535,-0.9993856549263,0.9993896097395478,14.377890561151636,13.836838235790367,3.9071274134615877,False,0,False,0
46,2.3000000000000003,-43.677181243896484,103.65188598632812,-1.6814832938110424,7.420943852891719,-0.20273804664611816,0.2895280718803406,0.0,PlanStatus.OK,58.29495162909204,156.49953200045275,best_effort,27,58.29495162909204,83.37211608886719,-3.5,1.6,2.2,stay_pass_lane,False,48,66.26271895584448,-22.993574799241966,55,55,0.1,61,-43.677181243896484,103.65188598632812,-1.7043793909815894,8.0,-44.96855515545076,76.94687953908698,-1.6120642048098661,8.0,11.473731259053903,1,"[{""id"": 48, ""x"": -41.55384826660156, ""y"": 89.7487564086914, ""vx"": -0.002811542944982648, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.55384826660156,89.7487564086914,-0.002811542944982648,-0.9993863701820374,0.9993903249878696,14.064336279576974,13.583502997098204,3.6460939802546473,False,0,False,0
47,2.35,-43.71693420410156,103.28339385986328,-1.679139312577609,7.402617926636902,-0.20270614326000214,0.2986910343170166,0.0,PlanStatus.OK,56.94912775835623,146.79467200039653,best_effort,25,56.94912775835623,80.72829246520996,-3.5,1.6,2.2,stay_pass_lane,False,48,65.80441594151426,-23.051650209232946,49,49,0.1,61,-43.71693420410156,103.28339385986328,-1.7020354097481492,8.0,-45.10937660369487,79.56145991634264,-1.4690091602639184,8.0,11.162778135248614,1,"[{""id"": 48, ""x"": -41.553977966308594, ""y"": 89.70115661621094, ""vx"": -0.0028115713503211737, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",48,-41.553977966308594,89.70115661621094,-0.0028115713503211737,-0.9993864893913269,0.9993904442765994,13.753383155771685,13.268716714887589,3.6189369944124534,False,0,False,0
48,2.4000000000000004,-43.77023696899414,102.91905975341797,-1.6899465534392053,7.348714209976216,-0.2026115357875824,0.3256428837776184,0.0,PlanStatus.OK,55.88645780339216,138.66894999955548,best_effort,23,55.88645780339216,82.51571655273438,-3.5,1.6,2.2,stay_pass_lane,False,48,65.41851551073556,-23.13006551030593,43,43,0.1,61,-43.77023696899414,102.91905975341797,-1.712842650609736,8.0,-45.06235621105457,82.19228929964973,-1.479766485597983,8.0,10.858728708026632,1,"[{""id"": 48, ""x"": -41.55411148071289, ""y"": 89.653564453125, ""vx"": -0.002811491722241044, ""vy"": -0.999386191368103, ""r"": 2.5906050205230713}]",48,-41.55411148071289,89.653564453125,-0.002811491722241044,-0.999386191368103,0.9993901460305414,13.449333728549703,12.908015496545925,3.777262723565159,False,0,False,0
49,2.45,-43.8345832824707,102.55892944335938,-1.7099282510980698,7.309360962234609,0.011674182489514351,0.3453195095062256,0.0,PlanStatus.OK,53.86252554901839,157.88254400104051,best_effort,27,53.86252554901839,80.65581321716309,-3.5,1.6,2.2,stay_pass_lane,False,48,65.09216060348054,-23.225063820624857,55,55,0.1,61,-43.8345832824707,102.55892944335938,-1.7328112537129097,8.0,-44.932621151845346,75.84754749134837,-1.5972550219291837,8.0,10.561552854313907,1,"[{""id"": 48, ""x"": -41.55424118041992, ""y"": 89.60596466064453, ""vx"": -0.0028115669265389442, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.55424118041992,89.60596466064453,-0.0028115669265389442,-0.9993863701820374,0.9993903250553362,13.152157874836979,12.5115513599511,4.054668831352584,False,0,False,0
50,2.5,-43.902061462402344,102.20037841796875,-1.7260418404316487,7.297958643650261,0.1904507577419281,0.3510206639766693,0.0,PlanStatus.OK,52.75989589271504,147.76267699926393,best_effort,27,52.75989589271504,80.58667182922363,-3.5,1.6,2.2,stay_pass_lane,False,48,64.76363349813528,-23.324766564880253,55,55,0.1,61,-43.902061462402344,102.20037841796875,-1.7489248430464839,8.0,-45.08160014902768,75.50088551448133,-1.4726076324227078,8.0,10.267549580822596,1,"[{""id"": 48, ""x"": -41.55437469482422, ""y"": 89.55836486816406, ""vx"": -0.0028116032481193542, ""vy"": -0.9993867874145508, ""r"": 2.5906050205230713}]",48,-41.55437469482422,89.55836486816406,-0.0028116032481193542,-0.9993867874145508,0.999390742388382,12.858154601345667,12.126970035623085,4.2741943693761275,False,0,False,0
51,2.5500000000000003,-43.9600715637207,101.84156036376953,-1.7298405734105378,7.249606911277375,0.19119741022586823,0.37519654631614685,0.0,PlanStatus.OK,51.726119633590244,146.28704300048412,best_effort,23,51.726119633590244,82.94105529785156,-3.5,1.6,2.2,stay_pass_lane,False,48,64.37319948627882,-23.41026612008841,49,49,0.1,61,-43.9600715637207,101.84156036376953,-1.7527235760253725,8.0,-44.8944311196856,78.12665228005207,-1.476406365401626,8.0,9.972638099357178,1,"[{""id"": 48, ""x"": -41.55450439453125, ""y"": 89.51077270507812, ""vx"": -0.0028115171007812023, ""vy"": -0.9993856549263, ""r"": 2.5906050205230713}]",48,-41.55450439453125,89.51077270507812,-0.0028115171007812023,-0.9993856549263,0.9993896096622567,12.56324311988025,11.794181327864264,4.328090167114868,False,0,False,0
52,2.6,-44.00527572631836,101.48377990722656,-1.719213095922522,7.194564913379377,0.19205743074417114,0.4027175307273865,0.0,PlanStatus.OK,51.422537696293816,151.182069999777,best_effort,27,51.422537696293816,80.95717430114746,-3.5,1.6,2.2,stay_pass_lane,False,48,63.90746116959744,-23.476561240959573,55,55,0.1,61,-44.00527572631836,101.48377990722656,-1.7420960985373588,8.0,-45.00246431252336,74.7768548176516,-1.4657788879135891,8.0,9.677264323063376,1,"[{""id"": 48, ""x"": -41.55463790893555, ""y"": 89.46317291259766, ""vx"": -0.0028115452732890844, ""vy"": -0.9993865489959717, ""r"": 2.5906050205230713}]",48,-41.55463790893555,89.46317291259766,-0.0028115452732890844,-0.9993865489959717,0.9993905038076465,12.267869343586447,11.52607573090692,4.201213690912033,False,0,False,0
53,2.6500000000000004,-44.038658142089844,101.126953125,-1.701701213858597,7.165775344812852,0.19251126050949097,0.4171123206615448,0.0,PlanStatus.OK,51.48262043610388,151.09499199752463,best_effort,26,51.48262043610388,81.00676536560059,-3.5,1.6,2.2,stay_pass_lane,False,48,63.4001122647761,-23.525127839088583,55,55,0.1,61,-44.038658142089844,101.126953125,-1.7245842164734209,8.0,-45.316846117837954,74.43852005324933,-1.8318225586325882,8.0,9.381283504281676,1,"[{""id"": 48, ""x"": -41.554771423339844, ""y"": 89.41557312011719, ""vx"": -0.0028115790337324142, ""vy"": -0.9993858337402344, ""r"": 2.5906050205230713}]",48,-41.554771423339844,89.41557312011719,-0.0028115790337324142,-0.9993858337402344,0.9993897886497172,11.971888524804747,11.286954522615822,3.9913371762798806,False,0,False,0
54,2.7,-44.06297302246094,100.7705078125,-1.6797122916861398,7.148982480746058,0.19277754426002502,0.4255087673664093,0.0,PlanStatus.OK,51.1325402938596,154.28505900126765,best_effort,28,51.1325402938596,83.39118957519531,-3.5,1.6,2.2,stay_pass_lane,False,48,62.86704384184368,-23.560096869846248,55,55,0.1,61,-44.06297302246094,100.7705078125,-1.7025952943009612,8.0,-45.19010313920397,74.01404312059007,-1.6364581510414802,8.0,9.084505999554073,1,"[{""id"": 48, ""x"": -41.554901123046875, ""y"": 89.36797332763672, ""vx"": -0.0028116132598370314, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",48,-41.554901123046875,89.36797332763672,-0.0028116132598370314,-0.9993864297866821,0.9993903847900948,11.675111020077145,11.062339661112302,3.7326744504856757,False,0,False,0
55,2.75,-44.07817840576172,100.41385650634766,-1.6572808852985659,7.151932974620537,0.19024358689785004,0.424033522605896,0.0,PlanStatus.OK,51.85223683711952,135.55137799994554,best_effort,26,51.85223683711952,81.83503150939941,-3.5,1.6,2.2,stay_pass_lane,False,48,62.32306556680276,-23.581402387192163,43,43,0.1,61,-44.07817840576172,100.41385650634766,-1.6801638879454897,8.0,-45.304812408755794,79.69247720457979,-1.6140267446538978,8.0,8.78618932738617,1,"[{""id"": 48, ""x"": -41.55503463745117, ""y"": 89.32038116455078, ""vx"": -0.002811517333611846, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",48,-41.55503463745117,89.32038116455078,-0.002811517333611846,-0.9993864297866821,0.9993903845202274,11.376794347909241,10.834072879433961,3.471932383807775,False,0,False,0
56,2.8000000000000003,-44.08530807495117,100.056884765625,-1.6333028481079284,7.152882548898948,-0.02404213324189186,0.42355871200561523,0.0,PlanStatus.OK,51.969107734201,141.61385999977938,best_effort,23,51.969107734201,80.92212677001953,-3.5,1.6,2.2,stay_pass_lane,False,48,61.767028557517875,-23.590589409360593,49,49,0.1,61,-44.08530807495117,100.056884765625,-1.6561989452784636,8.0,-45.13872029053923,76.30908615935834,-1.8066783330496312,8.0,8.486331078271157,1,"[{""id"": 48, ""x"": -41.5551643371582, ""y"": 89.27278137207031, ""vx"": -0.002811493817716837, ""vy"": -0.9993865489959717, ""r"": 2.5906050205230713}]",48,-41.5551643371582,89.27278137207031,-0.002811493817716837,-0.9993865489959717,0.99939050366289,11.076936098794228,10.604995634748906,3.1988405592850935,False,0,False,0
